% Model,3D-1.2.mph,,
% Version,COMSOL 6.3.0.420,,
% Date,10/4/2025 0:00,,
% Dimension,3,,
% Nodes,68921,,
% Expressions,1,,
% Description,Electric potential,,
% Length unit,µm,,
% x,y,z,V (V) @ 1: Vrf1=1 V; Vrf2=1 V; Vdc1=0 V; Vdc2=0 V; Vdc3=0 V
-6,-4,-7.5,0.36788960418474337
-5.5,-4,-7.5,0.3676247916552356
-5,-4,-7.5,0.36737150109939354
-4.5,-4,-7.5,0.36720902240574127
-4,-4,-7.5,0.3670843597449344
-3.5,-4,-7.5,0.3669848892022247
-3,-4,-7.5,0.3669106107776123
-2.5,-4,-7.5,0.3668615244710972
-2,-4,-7.5,0.36682403523242796
-1.5,-4,-7.5,0.36680720840707215
-1,-4,-7.5,0.3668124937610554
-0.5,-4,-7.5,0.3668398912943772
0,-4,-7.5,0.3668894010070377
0.5,-4,-7.5,0.36696102289903665
1,-4,-7.5,0.3670554045031398
1.5,-4,-7.5,0.3671602002966038
2,-4,-7.5,0.3672751959732343
2.5,-4,-7.5,0.36740039153303133
3,-4,-7.5,0.36753578697599465
3.5,-4,-7.5,0.36768138230212427
4,-4,-7.5,0.3678371775114202
4.5,-4,-7.5,0.3680031726038826
5,-4,-7.5,0.36817936757951153
5.5,-4,-7.5,0.3683691541660933
6,-4,-7.5,0.36857029106286154
6.5,-4,-7.5,0.36878257851199225
7,-4,-7.5,0.36900601651348536
7.499999999999999,-4,-7.5,0.36924060506734085
8,-4,-7.5,0.36948634417355886
8.5,-4,-7.5,0.3697432338321391
9,-4,-7.5,0.37001127404308165
9.499999999999998,-4,-7.5,0.37029046480638694
10,-4,-7.5,0.37058080612205446
-10,-3.5,-7.5,0.370346891274581
-9.5,-3.5,-7.5,0.3700036939435811
-9,-3.5,-7.5,0.3696720185862471
-8.5,-3.5,-7.5,0.3693518652025791
-8,-3.5,-7.5,0.3690432337925773
-7.5,-3.5,-7.5,0.36874612435624143
-7,-3.5,-7.5,0.3684605368935711
-6.5,-3.5,-7.5,0.36818647140456706
-6,-3.5,-7.5,0.367923927889229
-5.5,-3.5,-7.5,0.3676729063475567
-5,-3.5,-7.5,0.36743340677955066
-4.5,-3.5,-7.5,0.36723769068296663
-4,-3.5,-7.5,0.36711555847513516
-3.5,-3.5,-7.5,0.36701352305066476
-3,-3.5,-7.5,0.36693359980553303
-2.5,-3.5,-7.5,0.3668757887397399
-2,-3.5,-7.5,0.36684008985328564
-1.5,-3.5,-7.5,0.3668265031461699
-1,-3.5,-7.5,0.366835028618393
-0.5,-3.5,-7.5,0.36686566626995454
0,-3.5,-7.5,0.36691841610085496
0.5,-3.5,-7.5,0.36699479382088207
1,-3.5,-7.5,0.3670861323932859
1.5,-3.5,-7.5,0.367187670848856
2,-3.5,-7.5,0.36729940918759246
2.5,-3.5,-7.5,0.36742134740949545
3,-3.5,-7.5,0.3675534855145648
3.5,-3.5,-7.5,0.3676958235028004
4,-3.5,-7.5,0.3678483613742024
4.5,-3.5,-7.5,0.36801109912877084
5,-3.5,-7.5,0.36818403676650563
5.5,-3.5,-7.5,0.36836717428740684
6,-3.5,-7.5,0.3685605116914743
6.5,-3.5,-7.5,0.3687640489787082
7,-3.5,-7.5,0.36897778614910864
7.499999999999999,-3.5,-7.5,0.3692049053214589
8,-3.5,-7.5,0.3694464654553184
8.5,-3.5,-7.5,0.3696991761415403
9,-3.5,-7.5,0.36996303738012476
9.499999999999998,-3.5,-7.5,0.3702380491710714
10,-3.5,-7.5,0.3705242115143806
-10,-3,-7.5,0.37024634138678364
-9.5,-3,-7.5,0.36991693504361955
-9,-3,-7.5,0.3695990506741214
-8.5,-3,-7.5,0.3692926882782893
-8,-3,-7.5,0.368995846333719
-7.5,-3,-7.5,0.36870903142914374
-7,-3,-7.5,0.36843248729106076
-6.5,-3,-7.5,0.3681662139194706
-6,-3,-7.5,0.3679102113143728
-5.5,-3,-7.5,0.36766447947576786
-5,-3,-7.5,0.3674290184036553
-4.5,-3,-7.5,0.367228574276125
-4,-3,-7.5,0.36710766679055595
-3.5,-3,-7.5,0.3670088714843253
-3,-3,-7.5,0.36693218835743363
-2.5,-3,-7.5,0.3668776174098805
-2,-3,-7.5,0.36684515864166595
-1.5,-3,-7.5,0.36683481205279
-1,-3,-7.5,0.3668465776432529
-0.5,-3,-7.5,0.36688045541305425
0,-3,-7.5,0.36693644536219444
0.5,-3,-7.5,0.3670142636851659
1,-3,-7.5,0.3671023449196757
1.5,-3,-7.5,0.3672006260373518
2,-3,-7.5,0.36730910703819425
2.5,-3,-7.5,0.36742778792220315
3,-3,-7.5,0.3675566686893785
3.5,-3,-7.5,0.3676957493397201
4,-3,-7.5,0.3678450298732282
4.5,-3,-7.5,0.36800451028990255
5,-3,-7.5,0.3681741905897433
5.5,-3,-7.5,0.3683540707727505
6,-3,-7.5,0.36854415083892395
6.5,-3,-7.5,0.36874443078826397
7,-3,-7.5,0.36895491062077024
7.499999999999999,-3,-7.5,0.36917559033644304
8,-3,-7.5,0.369406469935282
8.5,-3,-7.5,0.36964754941728745
9,-3,-7.5,0.36989882878245917
9.499999999999998,-3,-7.5,0.37016040768132086
10,-3,-7.5,0.3704423910522716
-10,-2.5,-7.5,0.3701266966586828
-9.5,-2.5,-7.5,0.3698076911650113
-9,-2.5,-7.5,0.3694989564378327
-8.5,-2.5,-7.5,0.3692004924771463
-8,-2.5,-7.5,0.36891229928295277
-7.5,-2.5,-7.5,0.36863437685525163
-7,-2.5,-7.5,0.3683667251940433
-6.5,-2.5,-7.5,0.36810934429932735
-6,-2.5,-7.5,0.36786223417110403
-5.5,-2.5,-7.5,0.36762539480937323
-5,-2.5,-7.5,0.3673988262141352
-4.5,-2.5,-7.5,0.36720645664082835
-4,-2.5,-7.5,0.367088789273499
-3.5,-2.5,-7.5,0.3669932340855082
-3,-2.5,-7.5,0.36691979107685624
-2.5,-2.5,-7.5,0.366868460247543
-2,-2.5,-7.5,0.3668392415975682
-1.5,-2.5,-7.5,0.3668321351269323
-1,-2.5,-7.5,0.3668471408356348
-0.5,-2.5,-7.5,0.3668842587236762
0,-2.5,-7.5,0.3669445941722436
0.5,-2.5,-7.5,0.36701921818569316
1,-2.5,-7.5,0.36710404208230896
1.5,-2.5,-7.5,0.367199065862091
2,-2.5,-7.5,0.3673042895250397
2.5,-2.5,-7.5,0.36741971307115445
3,-2.5,-7.5,0.36754533650043575
3.5,-2.5,-7.5,0.3676811598128833
4,-2.5,-7.5,0.3678271830084974
4.5,-2.5,-7.5,0.36798340608727775
5,-2.5,-7.5,0.3681498290492247
5.5,-2.5,-7.5,0.36832645189433777
6,-2.5,-7.5,0.3685132746226173
6.5,-2.5,-7.5,0.36871029723406334
7,-2.5,-7.5,0.3689175197286755
7.499999999999999,-2.5,-7.5,0.36913494210645426
8,-2.5,-7.5,0.3693625643673992
8.5,-2.5,-7.5,0.36960038651151067
9,-2.5,-7.5,0.3698484085387886
9.499999999999998,-2.5,-7.5,0.3701066304492327
10,-2.5,-7.5,0.3703750522428433
-10,-2,-7.5,0.3699967097367573
-9.5,-2,-7.5,0.36968659671996035
-9,-2,-7.5,0.36938675446965596
-8.5,-2,-7.5,0.36909718298584393
-8,-2,-7.5,0.3688178822685247
-7.5,-2,-7.5,0.36854885231769813
-7,-2,-7.5,0.36829009313336414
-6.5,-2,-7.5,0.3680416047155226
-6,-2,-7.5,0.3678033870641737
-5.5,-2,-7.5,0.3675754401793173
-5,-2,-7.5,0.36735776406095355
-4.5,-2,-7.5,0.36717335317305366
-4,-2,-7.5,0.36705892592396433
-3.5,-2,-7.5,0.36696661085421334
-3,-2,-7.5,0.3668964079638012
-2.5,-2,-7.5,0.36684831725272743
-2,-2,-7.5,0.36682233872099274
-1.5,-2,-7.5,0.36681847236859644
-1,-2,-7.5,0.3668367181955388
-0.5,-2,-7.5,0.3668771238545196
0,-2,-7.5,0.3669382906469087
0.5,-2,-7.5,0.36700965732246404
1,-2,-7.5,0.3670912238811858
1.5,-2,-7.5,0.36718299032307394
2,-2,-7.5,0.36728495664812844
2.5,-2,-7.5,0.3673971228563494
3,-2,-7.5,0.3675194889477366
3.5,-2,-7.5,0.3676520549222903
4,-2,-7.5,0.36779482078001036
4.5,-2,-7.5,0.36794778652089666
5,-2,-7.5,0.36811095214494943
5.5,-2,-7.5,0.3682843176521687
6,-2,-7.5,0.36846788304255423
6.5,-2,-7.5,0.3686616483161061
7,-2,-7.5,0.3688656134728244
7.499999999999999,-2,-7.5,0.36907977851270907
8,-2,-7.5,0.3693041434357601
8.5,-2,-7.5,0.3695387082419776
9,-2,-7.5,0.3697834729313612
9.499999999999998,-2,-7.5,0.3700384375039116
10,-2,-7.5,0.3703036019596281
-10,-1.5,-7.5,0.3698558528511704
-9.5,-1.5,-7.5,0.36955463231124785
-9,-1.5,-7.5,0.36926368253781783
-8.5,-1.5,-7.5,0.3689830035308804
-8,-1.5,-7.5,0.3687125952904354
-7.5,-1.5,-7.5,0.3684524578164831
-7,-1.5,-7.5,0.3682025911090233
-6.5,-1.5,-7.5,0.36796299516805653
-6,-1.5,-7.5,0.36773366999358187
-5.5,-1.5,-7.5,0.36751461558559984
-5,-1.5,-7.5,0.36730583194411054
-4.5,-1.5,-7.5,0.3671292638728013
-4,-1.5,-7.5,0.36701807674195175
-3.5,-1.5,-7.5,0.36692900179044047
-3,-1.5,-7.5,0.3668620390182681
-2.5,-1.5,-7.5,0.36681718842543437
-2,-1.5,-7.5,0.3667944500119394
-1.5,-1.5,-7.5,0.36679382377778286
-1,-1.5,-7.5,0.3668153097229651
-0.5,-1.5,-7.5,0.3668595623033221
0,-1.5,-7.5,0.36691747175781714
0.5,-1.5,-7.5,0.3669855810954785
1,-1.5,-7.5,0.36706389031630626
1.5,-1.5,-7.5,0.3671523994203004
2,-1.5,-7.5,0.36725110840746106
2.5,-1.5,-7.5,0.36736001727778783
3,-1.5,-7.5,0.3674791260312811
3.5,-1.5,-7.5,0.3676084346679408
4,-1.5,-7.5,0.36774794318776677
4.5,-1.5,-7.5,0.36789765159075927
5,-1.5,-7.5,0.368057559876918
5.5,-1.5,-7.5,0.3682276680462432
6,-1.5,-7.5,0.3684079760987347
6.5,-1.5,-7.5,0.36859848403439244
7,-1.5,-7.5,0.36879919185321686
7.499999999999999,-1.5,-7.5,0.3690100995552074
8,-1.5,-7.5,0.36923120714036456
8.5,-1.5,-7.5,0.36946251460868795
9,-1.5,-7.5,0.3697040219601779
9.499999999999998,-1.5,-7.5,0.3699557291948339
10,-1.5,-7.5,0.3702176363126565
-10,-1,-7.5,0.36970412600192226
-9.5,-1,-7.5,0.36941179793887385
-9,-1,-7.5,0.3691297406423181
-8.5,-1,-7.5,0.3688579541122551
-8,-1,-7.5,0.3685964383486844
-7.5,-1,-7.5,0.3683451933516066
-7,-1,-7.5,0.3681042191210213
-6.5,-1,-7.5,0.36787351565692883
-6,-1,-7.5,0.36765308295932847
-5.5,-1,-7.5,0.36744292102822107
-5,-1,-7.5,0.3672430298636058
-4.5,-1,-7.5,0.36707418874007103
-4,-1,-7.5,0.366966241727461
-3.5,-1,-7.5,0.36688040689418977
-3,-1,-7.5,0.3668166842402572
-2.5,-1,-7.5,0.36677507376566315
-2,-1,-7.5,0.3667555754704082
-1.5,-1,-7.5,0.3667581893544915
-1,-1,-7.5,0.3667830331549335
-0.5,-1,-7.5,0.3668274853883681
0,-1,-7.5,0.36688213750496923
0.5,-1,-7.5,0.3669469895047367
1,-1,-7.5,0.3670220413876704
1.5,-1,-7.5,0.3671072931537704
2,-1,-7.5,0.36720274480303705
2.5,-1,-7.5,0.36730839633546986
3,-1,-7.5,0.3674242477510692
3.5,-1,-7.5,0.36755029904983477
4,-1,-7.5,0.3676865502317669
4.5,-1,-7.5,0.36783300129686525
5,-1,-7.5,0.36798965224513003
5.5,-1,-7.5,0.36815650307656117
6,-1,-7.5,0.36833355379115873
6.5,-1,-7.5,0.3685208043889226
7,-1,-7.5,0.3687182548698529
7.499999999999999,-1,-7.5,0.3689259052339495
8,-1,-7.5,0.36914375548121264
8.5,-1,-7.5,0.36937180561164185
9,-1,-7.5,0.3696100556252378
9.499999999999998,-1,-7.5,0.36985850552199995
10,-1,-7.5,0.3701171553019285
-10,-0.5,-7.5,0.36954152918901223
-9.5,-0.5,-7.5,0.36925809360283823
-9,-0.5,-7.5,0.36898492878315714
-8.5,-0.5,-7.5,0.36872203472996834
-8,-0.5,-7.5,0.3684694114432722
-7.5,-0.5,-7.5,0.3682270589230687
-7,-0.5,-7.5,0.3679949771693576
-6.5,-0.5,-7.5,0.3677731661821394
-6,-0.5,-7.5,0.36756162596141356
-5.5,-0.5,-7.5,0.36736035650718046
-5,-0.5,-7.5,0.3671693578194397
-4.5,-0.5,-7.5,0.36700812777486264
-4,-0.5,-7.5,0.36690342088049266
-3.5,-0.5,-7.5,0.36682082616546136
-3,-0.5,-7.5,0.3667603436297685
-2.5,-0.5,-7.5,0.36672197327341455
-2,-0.5,-7.5,0.36670571509639893
-1.5,-0.5,-7.5,0.36671156909872227
-1,-0.5,-7.5,0.3667396982141172
-0.5,-0.5,-7.5,0.36678089310965784
0,-0.5,-7.5,0.36683228788836497
0.5,-0.5,-7.5,0.3668938825502383
1,-0.5,-7.5,0.36696567709527805
1.5,-0.5,-7.5,0.36704767152348416
2,-0.5,-7.5,0.3671398658348567
2.5,-0.5,-7.5,0.3672422600293955
3,-0.5,-7.5,0.36735485410710084
3.5,-0.5,-7.5,0.3674776480679725
4,-0.5,-7.5,0.36761064191201054
4.5,-0.5,-7.5,0.3677538356392148
5,-0.5,-7.5,0.3679072292495857
5.5,-0.5,-7.5,0.3680708227431228
6,-0.5,-7.5,0.3682446161198263
6.5,-0.5,-7.5,0.36842860937969624
7,-0.5,-7.5,0.36862280252273255
7.499999999999999,-0.5,-7.5,0.3688271955489351
8,-0.5,-7.5,0.36904178845830415
8.5,-0.5,-7.5,0.3692665812508398
9,-0.5,-7.5,0.3695015739265414
9.499999999999998,-0.5,-7.5,0.36974676648540955
10,-0.5,-7.5,0.37000215892744415
-10,0,-7.5,0.36936806241244097
-9.5,0,-7.5,0.3690935193031414
-9,0,-7.5,0.36882924696033426
-8.5,0,-7.5,0.36857524538402
-8,0,-7.5,0.36833151457419827
-7.5,0,-7.5,0.36809805453086913
-7,0,-7.5,0.36787486525403235
-6.5,0,-7.5,0.3676619467436886
-6,0,-7.5,0.36745929899983704
-5.5,0,-7.5,0.36726692202247846
-5,0,-7.5,0.36708481581161223
-4.5,0,-7.5,0.3669310809771766
-4,0,-7.5,0.3668296142010463
-3.5,0,-7.5,0.3667502596042548
-3,0,-7.5,0.3666930171868019
-2.5,0,-7.5,0.36665788694868773
-2,0,-7.5,0.366644868889912
-1.5,0,-7.5,0.3666541102350642
-1,0,-7.5,0.36668184790954456
-0.5,0,-7.5,0.3667197854671912
0,0,-7.5,0.3667679229080042
0.5,0,-7.5,0.36682626023198356
1,0,-7.5,0.3668947974391292
1.5,0,-7.5,0.3669735345294414
2,0,-7.5,0.3670624715029199
2.5,0,-7.5,0.36716160835956485
3,0,-7.5,0.3672709450993761
3.5,0,-7.5,0.36739048172235367
4,0,-7.5,0.3675202182284977
4.5,0,-7.5,0.36766015461780804
5,0,-7.5,0.36781029089028483
5.5,0,-7.5,0.36797062704592803
6,0,-7.5,0.3681411630847376
6.5,0,-7.5,0.3683218990067134
7,0,-7.5,0.3685128348118557
7.499999999999999,0,-7.5,0.36871397050016436
8,0,-7.5,0.3689253060716395
8.5,0,-7.5,0.36914684152628086
9,0,-7.5,0.3693785768640886
9.499999999999998,0,-7.5,0.3696205120850627
10,0,-7.5,0.36987264718920326
-10,0.5,-7.5,0.369183725672208
-9.5,0.5,-7.5,0.3689180750397828
-9,0.5,-7.5,0.3686626951738503
-8.5,0.5,-7.5,0.3684175860744103
-8,0.5,-7.5,0.36818274774146287
-7.5,0.5,-7.5,0.36795818017500814
-7,0.5,-7.5,0.3677438833750457
-6.5,0.5,-7.5,0.36753985734157635
-6,0.5,-7.5,0.3673461020745993
-5.5,0.5,-7.5,0.3671626175741149
-5,0.5,-7.5,0.36698940384012313
-4.5,0.5,-7.5,0.36684304834701287
-4,0.5,-7.5,0.36674482168912237
-3.5,0.5,-7.5,0.36666870721057065
-3,0.5,-7.5,0.36661470491135745
-2.5,0.5,-7.5,0.366582814791483
-2,0.5,-7.5,0.3665730368509473
-1.5,0.5,-7.5,0.36658500190462906
-1,0.5,-7.5,0.3666094822412153
-0.5,0.5,-7.5,0.366644162460968
0,0.5,-7.5,0.366689042563887
0.5,0.5,-7.5,0.36674412254997235
1,0.5,-7.5,0.36680940241922405
1.5,0.5,-7.5,0.3668848821716422
2,0.5,-7.5,0.36697056180722676
2.5,0.5,-7.5,0.36706644132597754
3,0.5,-7.5,0.3671725207278948
3.5,0.5,-7.5,0.36728880001297853
4,0.5,-7.5,0.36741527918122846
4.5,0.5,-7.5,0.36755195823264497
5,0.5,-7.5,0.3676988371672277
5.5,0.5,-7.5,0.36785591598497674
6,0.5,-7.5,0.3680231946858924
6.5,0.5,-7.5,0.3682006732699742
7,0.5,-7.5,0.3683883517372224
7.499999999999999,0.5,-7.5,0.36858623008763713
8,0.5,-7.5,0.36879430832121823
8.5,0.5,-7.5,0.3690125864379656
9,0.5,-7.5,0.3692410644378794
9.499999999999998,0.5,-7.5,0.36947974232095954
10,0.5,-7.5,0.369728620087206
-10,1,-7.5,0.3689885189683135
-9.5,1,-7.5,0.3687317608127627
-9,1,-7.5,0.3684852734237045
-8.5,1,-7.5,0.36824905680113895
-8,1,-7.5,0.36802311094506596
-7.5,1,-7.5,0.3678074358554854
-7,1,-7.5,0.36760203153239757
-6.5,1,-7.5,0.3674068979758025
-6,1,-7.5,0.36722203518569985
-5.5,1,-7.5,0.3670474431620898
-5,1,-7.5,0.36688312190497235
-4.5,1,-7.5,0.36674402988437116
-4,1,-7.5,0.3666490433447204
-3.5,1,-7.5,0.3665761689844086
-3,1,-7.5,0.36652540680343537
-2.5,1,-7.5,0.3664967568018008
-2,1,-7.5,0.3664903550949117
-1.5,1,-7.5,0.3665013782104376
-1,1,-7.5,0.3665226012091298
-0.5,1,-7.5,0.36655402409098853
0,1,-7.5,0.3665956468560134
0.5,1,-7.5,0.36664746950420474
1,1,-7.5,0.3667094920355625
1.5,1,-7.5,0.36678171445008667
2,1,-7.5,0.3668641367477772
2.5,1,-7.5,0.36695675892863405
3,1,-7.5,0.36705958099265723
3.5,1,-7.5,0.3671726029398469
4,1,-7.5,0.36729582477020284
4.5,1,-7.5,0.3674292464837252
5,1,-7.5,0.36757286808041406
5.5,1,-7.5,0.36772668956026927
6,1,-7.5,0.3678907109232907
6.5,1,-7.5,0.3680649321694786
7,1,-7.5,0.3682493532988329
7.499999999999999,1,-7.5,0.36844397431135345
8,1,-7.5,0.3686487952070405
8.5,1,-7.5,0.36886381598589396
9,1,-7.5,0.36908903664791376
9.499999999999998,1,-7.5,0.3693244571930999
10,1,-7.5,0.36957007762145233
-10,1.5,-7.5,0.3687824423007576
-9.5,1.5,-7.5,0.36853457662208133
-9,1.5,-7.5,0.3682969817098973
-8.5,1.5,-7.5,0.36806965756420607
-8,1.5,-7.5,0.36785260418500754
-7.5,1.5,-7.5,0.36764582157230136
-7,1.5,-7.5,0.3674493097260879
-6.5,1.5,-7.5,0.36726306864636726
-6,1.5,-7.5,0.36708709833313885
-5.5,1.5,-7.5,0.36692139878640323
-5,1.5,-7.5,0.3667659700061603
-4.5,1.5,-7.5,0.36663402558925173
-4,1.5,-7.5,0.3665422791678409
-3.5,1.5,-7.5,0.3664726449257686
-3,1.5,-7.5,0.36642512286303525
-2.5,1.5,-7.5,0.36639971297964036
-2,1.5,-7.5,0.3663954733748577
-1.5,1.5,-7.5,0.3664032391524895
-1,1.5,-7.5,0.36642120481328777
-0.5,1.5,-7.5,0.3664493703572524
0,1.5,-7.5,0.36648773578438343
0.5,1.5,-7.5,0.3665363010946807
1,1.5,-7.5,0.36659506628814453
1.5,1.5,-7.5,0.36666403136477466
2,1.5,-7.5,0.3667431963245711
2.5,1.5,-7.5,0.36683256116753393
3,1.5,-7.5,0.3669321258936632
3.5,1.5,-7.5,0.36704189050295877
4,1.5,-7.5,0.36716185499542087
4.5,1.5,-7.5,0.36729201937104916
5,1.5,-7.5,0.367432383629844
5.5,1.5,-7.5,0.3675829477718051
6,1.5,-7.5,0.3677437117969326
6.5,1.5,-7.5,0.3679146757052265
7,1.5,-7.5,0.3680958394966868
7.499999999999999,1.5,-7.5,0.3682872031713135
8,1.5,-7.5,0.3684887667291064
8.5,1.5,-7.5,0.3687005301700658
9,1.5,-7.5,0.3689224934941917
9.499999999999998,1.5,-7.5,0.3691546567014838
10,1.5,-7.5,0.3693970197919422
-10,2,-7.5,0.3685654956695402
-9.5,2,-7.5,0.3683265224677382
-9,2,-7.5,0.36809782003242886
-8.5,2,-7.5,0.36787938836361195
-8,2,-7.5,0.3676712274612877
-7.5,2,-7.5,0.3674733373254559
-7,2,-7.5,0.36728571795611675
-6.5,2,-7.5,0.3671083693532704
-6,2,-7.5,0.3669412915169163
-5.5,2,-7.5,0.36678448444705514
-5,2,-7.5,0.36663794814368633
-4.5,2,-7.5,0.36651303546165415
-4,2,-7.5,0.36642452915848317
-3.5,2,-7.5,0.3663581350346507
-3,2,-7.5,0.3663138530901573
-2.5,2,-7.5,0.3662917677344758
-2,2,-7.5,0.3662860762910473
-1.5,2,-7.5,0.3662905847307852
-1,2,-7.5,0.36630529305368936
-0.5,2,-7.5,0.36633020125975996
0,2,-7.5,0.366365309348997
0.5,2,-7.5,0.36641061732140034
1,2,-7.5,0.36646612517697014
1.5,2,-7.5,0.3665318329157062
2,2,-7.5,0.36660774053760875
2.5,2,-7.5,0.36669384804267746
3,2,-7.5,0.36679015543091276
3.5,2,-7.5,0.3668966627023144
4,2,-7.5,0.3670133698568824
4.5,2,-7.5,0.36714027689461676
5,2,-7.5,0.36727738381551756
5.5,2,-7.5,0.36742469061958466
6,2,-7.5,0.3675821973068182
6.5,2,-7.5,0.36774990387721807
7,2,-7.5,0.3679278103307842
7.499999999999999,2,-7.5,0.3681159166675169
8,2,-7.5,0.3683142228874159
8.5,2,-7.5,0.3685227289904813
9,2,-7.5,0.3687414349767132
9.499999999999998,2,-7.5,0.36897034084611136
10,2,-7.5,0.36920944659867583
-10,2.5,-7.5,0.3683376790746612
-9.5,2.5,-7.5,0.3681075983497336
-9,2.5,-7.5,0.36788778839129854
-8.5,2.5,-7.5,0.36767824919935593
-8,2.5,-7.5,0.3674789807739061
-7.5,2.5,-7.5,0.3672899831149487
-7,2.5,-7.5,0.3671112562224841
-6.5,2.5,-7.5,0.3669428000965121
-6,2.5,-7.5,0.3667846147370326
-5.5,2.5,-7.5,0.3666367001440456
-5,2.5,-7.5,0.36649905631755125
-4.5,2.5,-7.5,0.36638105950157873
-4,2.5,-7.5,0.3662957933166475
-3.5,2.5,-7.5,0.36623263931105515
-3,2.5,-7.5,0.3661915974848014
-2.5,2.5,-7.5,0.366171112624803
-2,2.5,-7.5,0.3661621638434805
-1.5,2.5,-7.5,0.36616341494532434
-1,2.5,-7.5,0.3661748659303347
-0.5,2.5,-7.5,0.3661965167985111
0,2.5,-7.5,0.36622836754985416
0.5,2.5,-7.5,0.3662704181843634
1,2.5,-7.5,0.36632266870203933
1.5,2.5,-7.5,0.36638511910288135
2,2.5,-7.5,0.36645776938688984
2.5,2.5,-7.5,0.3665406195540647
3,2.5,-7.5,0.3666336696044059
3.5,2.5,-7.5,0.36673691953791354
4,2.5,-7.5,0.36685036935458754
4.5,2.5,-7.5,0.36697401905442795
5,2.5,-7.5,0.3671078686374347
5.5,2.5,-7.5,0.36725191810360774
6,2.5,-7.5,0.36740616745294735
6.5,2.5,-7.5,0.3675706166854532
7,2.5,-7.5,0.36774526580112543
7.499999999999999,2.5,-7.5,0.367930114799964
8,2.5,-7.5,0.3681251636819692
8.5,2.5,-7.5,0.36833041244714054
9,2.5,-7.5,0.36854586109547827
9.499999999999998,2.5,-7.5,0.3687715096269824
10,2.5,-7.5,0.3690073580416529
-10,3,-7.5,0.36809899251612066
-9.5,3,-7.5,0.36787780426806743
-9,3,-7.5,0.3676668867865067
-8.5,3,-7.5,0.3674662400714385
-8,3,-7.5,0.36727586412286306
-7.5,3,-7.5,0.36709575894077995
-7,3,-7.5,0.36692592452518985
-6.5,3,-7.5,0.36676636087609227
-6,3,-7.5,0.3666170679934871
-5.5,3,-7.5,0.36647804587737437
-5,3,-7.5,0.36634929452775455
-4.5,3,-7.5,0.3662380977090257
-4,3,-7.5,0.3661560716423345
-3.5,3,-7.5,0.36609615775498167
-3,3,-7.5,0.3660583481537567
-2.5,3,-7.5,0.3660359421513738
-2,3,-7.5,0.3660237360321572
-1.5,3,-7.5,0.36602172979610714
-1,3,-7.5,0.3660299234432233
-0.5,3,-7.5,0.3660483169735058
0,3,-7.5,0.3660769103869549
0.5,3,-7.5,0.3661157036835703
1,3,-7.5,0.36616469686335196
1.5,3,-7.5,0.36622388992630006
2,3,-7.5,0.3662932828724145
2.5,3,-7.5,0.36637287570169536
3,3,-7.5,0.36646266841414266
3.5,3,-7.5,0.3665626610097563
4,3,-7.5,0.3666728534885363
4.5,3,-7.5,0.3667932458504827
5,3,-7.5,0.3669238380955955
5.5,3,-7.5,0.3670646302238746
6,3,-7.5,0.36721562223532006
6.5,3,-7.5,0.36737681412993195
7,3,-7.5,0.3675482059077101
7.499999999999999,3,-7.5,0.36772979756865487
8,3,-7.5,0.36792158911276585
8.5,3,-7.5,0.36812358054004307
9,3,-7.5,0.36833577185048694
9.499999999999998,3,-7.5,0.36855816304409705
10,3,-7.5,0.36878714652337613
-10,3.5,-7.5,0.3678494359939189
-9.5,3.5,-7.5,0.36763714022273986
-9,3.5,-7.5,0.3674351152180535
-8.5,3.5,-7.5,0.3672433609798597
-8,3.5,-7.5,0.3670618775081587
-7.5,3.5,-7.5,0.36689066480295024
-7,3.5,-7.5,0.36672972286423405
-6.5,3.5,-7.5,0.36657905169201094
-6,3.5,-7.5,0.36643865128628
-5.5,3.5,-7.5,0.36630852164704186
-5,3.5,-7.5,0.3661886627742962
-4.5,3.5,-7.5,0.3660841500839947
-4,3.5,-7.5,0.36600536413554313
-3.5,3.5,-7.5,0.3659486903664304
-3,3.5,-7.5,0.3659119196544651
-2.5,3.5,-7.5,0.3658862563141881
-2,3.5,-7.5,0.36587079285707763
-1.5,3.5,-7.5,0.3658655292831334
-1,3.5,-7.5,0.3658704655923557
-0.5,3.5,-7.5,0.36588560178474416
0,3.5,-7.5,0.36591093786029927
0.5,3.5,-7.5,0.3659464738190205
1,3.5,-7.5,0.36599220966090834
1.5,3.5,-7.5,0.3660481453859624
2,3.5,-7.5,0.3661142809941828
2.5,3.5,-7.5,0.3661906164855697
3,3.5,-7.5,0.366277151860123
3.5,3.5,-7.5,0.3663738871178425
4,3.5,-7.5,0.3664808222587286
4.5,3.5,-7.5,0.366597957282781
5,3.5,-7.5,0.36672529218999983
5.5,3.5,-7.5,0.3668628269803848
6,3.5,-7.5,0.3670105616539363
6.5,3.5,-7.5,0.36716849621065417
7,3.5,-7.5,0.36733663065053856
7.499999999999999,3.5,-7.5,0.36751496497358904
8,3.5,-7.5,0.36770101651636244
8.5,3.5,-7.5,0.3678959024718881
9,3.5,-7.5,0.36809966637054
9.499999999999998,3.5,-7.5,0.3683123082123182
10,3.5,-7.5,0.36853382799722245
-10,4,-7.5,0.36759631130425935
-9.5,4,-7.5,0.3673856062137508
-9,4,-7.5,0.3671924736859389
-8.5,4,-7.5,0.36700961192461945
-8,4,-7.5,0.3668370209297927
-7.5,4,-7.5,0.3666747007014584
-7,4,-7.5,0.3665226512396168
